"ID","Form","Item","Year","School","Content","Teacher","Period","Student","Course","Constructed Response","Multiple Choice Response","Dichotomous Response"
1942334,"B","PL.Q12.BLS1.OE_B","1",9,"Physics",942,3,34,"Honors Physics","It's from the food shes ate since that gives her most of her energy.","A","1"
1942334,"B","PL.Q43.PET10.OE_BCEP","1",9,"Physics",942,3,34,"Honors Physics","You need heat for the converting and sound since it makes noise and mecahnical since it is always moving.","C","1"
1942334,"B","PL.Q38.PWS5.OE_P","1",9,"Physics",942,3,34,"Honors Physics","Heat energy doesn't have wave like the other ones since doesn't travel and it doesn't move from one place to another, and for sound and vibration does.","B","1"
1942334,"B","PL.Q45.PEC12.OE_P","1",9,"Physics",942,3,34,"Honors Physics","It remains the same because all the electricity will travel throw the outlet somehow.","C","1"
1942397,"E","PL.Q44.PED11.OE_P","1",9,"Physics",942,3,97,"Honors Physics",.,.,.
1942397,"E","PL.Q12.BLS1.OE_B","1",9,"Physics",942,3,97,"Honors Physics",.,.,.
1942397,"E","PL.Q43.PET10.OE_BCEP","1",9,"Physics",942,3,97,"Honors Physics",.,.,.
1942397,"E","PL.Q47.PDT14.OE_P","1",9,"Physics",942,3,97,"Honors Physics",.,.,.
1942397,"E","PL.Q42.PES9.OE_P","1",9,"Physics",942,3,97,"Honors Physics","I say this because to proton's together makes a negative charge.","D","0"
1942504,"D","PL.Q44.PED11.OE_P","1",9,"Physics",942,5,4,"Physics",.,"C","0"
1942504,"D","PL.Q12.BLS1.OE_B","1",9,"Physics",942,5,4,"Physics",.,"A","1"
1942504,"D","PL.Q43.PET10.OE_BCEP","1",9,"Physics",942,5,4,"Physics",.,"D","0"
1942504,"D","PL.Q40.PWD7.OE_P","1",9,"Physics",942,5,4,"Physics",.,"A","0"
1942504,"D","PL.Q47.PDT14.OE_P","1",9,"Physics",942,5,4,"Physics",.,"C","0"
1942508,"A","PL.Q44.PED11.OE_P","1",9,"Physics",942,5,8,"Physics",.,"C","0"
1942508,"A","PL.Q12.BLS1.OE_B","1",9,"Physics",942,5,8,"Physics",.,"B","0"
1942508,"A","PL.Q37.PMC4.OE_BCEP","1",9,"Physics",942,5,8,"Physics",.,.,.
1942508,"A","PL.Q43.PET10.OE_BCEP","1",9,"Physics",942,5,8,"Physics",.,"A","0"
1942513,"E","PL.Q44.PED11.OE_P","1",9,"Physics",942,5,13,"Physics",.,"A","0"
1942513,"E","PL.Q44.PED11.OE_P","1",9,"Physics",942,5,13,"Physics",.,"A","0"
1942513,"E","PL.Q44.PED11.OE_P","1",9,"Physics",942,5,13,"Physics",.,"C","0"
1942513,"E","PL.Q44.PED11.OE_P","1",9,"Physics",942,5,13,"Physics",.,"C","0"
1942513,"E","PL.Q44.PED11.OE_P","1",9,"Physics",942,5,13,"Physics",.,"A","0"
1942513,"E","PL.Q44.PED11.OE_P","1",9,"Physics",942,5,13,"Physics",.,"A","0"
1942513,"E","PL.Q44.PED11.OE_P","1",9,"Physics",942,5,13,"Physics",.,"C","0"
1942513,"E","PL.Q44.PED11.OE_P","1",9,"Physics",942,5,13,"Physics",.,"C","0"
1942513,"E","PL.Q12.BLS1.OE_B","1",9,"Physics",942,5,13,"Physics",.,"B","0"
1942513,"E","PL.Q12.BLS1.OE_B","1",9,"Physics",942,5,13,"Physics",.,"B","0"
1942513,"E","PL.Q12.BLS1.OE_B","1",9,"Physics",942,5,13,"Physics",.,"B","0"
1942513,"E","PL.Q12.BLS1.OE_B","1",9,"Physics",942,5,13,"Physics",.,"B","0"
1942513,"E","PL.Q12.BLS1.OE_B","1",9,"Physics",942,5,13,"Physics",.,"B","0"
1942513,"E","PL.Q12.BLS1.OE_B","1",9,"Physics",942,5,13,"Physics",.,"B","0"
1942513,"E","PL.Q12.BLS1.OE_B","1",9,"Physics",942,5,13,"Physics",.,"B","0"
1942513,"E","PL.Q12.BLS1.OE_B","1",9,"Physics",942,5,13,"Physics",.,"B","0"
1942513,"E","PL.Q43.PET10.OE_BCEP","1",9,"Physics",942,5,13,"Physics",.,"B","0"
1942513,"E","PL.Q43.PET10.OE_BCEP","1",9,"Physics",942,5,13,"Physics",.,"B",.
1942513,"E","PL.Q43.PET10.OE_BCEP","1",9,"Physics",942,5,13,"Physics",.,"B","0"
1942513,"E","PL.Q43.PET10.OE_BCEP","1",9,"Physics",942,5,13,"Physics",.,"B",.
1942513,"E","PL.Q43.PET10.OE_BCEP","1",9,"Physics",942,5,13,"Physics",.,.,"0"
1942513,"E","PL.Q43.PET10.OE_BCEP","1",9,"Physics",942,5,13,"Physics",.,.,.
1942513,"E","PL.Q43.PET10.OE_BCEP","1",9,"Physics",942,5,13,"Physics",.,.,"0"
1942513,"E","PL.Q43.PET10.OE_BCEP","1",9,"Physics",942,5,13,"Physics",.,.,.
1942513,"E","PL.Q47.PDT14.OE_P","1",9,"Physics",942,5,13,"Physics",.,.,"0"
1942513,"E","PL.Q47.PDT14.OE_P","1",9,"Physics",942,5,13,"Physics",.,.,.
1942513,"E","PL.Q47.PDT14.OE_P","1",9,"Physics",942,5,13,"Physics",.,.,"0"
1942513,"E","PL.Q47.PDT14.OE_P","1",9,"Physics",942,5,13,"Physics",.,.,.
1942513,"E","PL.Q47.PDT14.OE_P","1",9,"Physics",942,5,13,"Physics",.,"D","0"
1942513,"E","PL.Q47.PDT14.OE_P","1",9,"Physics",942,5,13,"Physics",.,"D",.
1942513,"E","PL.Q47.PDT14.OE_P","1",9,"Physics",942,5,13,"Physics",.,"D","0"
1942513,"E","PL.Q47.PDT14.OE_P","1",9,"Physics",942,5,13,"Physics",.,"D",.
1942513,"E","PL.Q42.PES9.OE_P","1",9,"Physics",942,5,13,"Physics",.,"D","0"
1942513,"E","PL.Q42.PES9.OE_P","1",9,"Physics",942,5,13,"Physics",.,"D","0"
1942513,"E","PL.Q42.PES9.OE_P","1",9,"Physics",942,5,13,"Physics",.,"D","0"
1942513,"E","PL.Q42.PES9.OE_P","1",9,"Physics",942,5,13,"Physics",.,"D","0"
1942513,"E","PL.Q42.PES9.OE_P","1",9,"Physics",942,5,13,"Physics",.,"C","0"
1942513,"E","PL.Q42.PES9.OE_P","1",9,"Physics",942,5,13,"Physics",.,"C","0"
1942513,"E","PL.Q42.PES9.OE_P","1",9,"Physics",942,5,13,"Physics",.,"C","0"
1942513,"E","PL.Q42.PES9.OE_P","1",9,"Physics",942,5,13,"Physics",.,"C","0"
1942519,"C","PL.Q44.PED11.OE_P","1",9,"Physics",942,5,19,"Physics",.,"D","1"
1942519,"C","PL.Q12.BLS1.OE_B","1",9,"Physics",942,5,19,"Physics",.,"C","0"
1942519,"C","PL.Q43.PET10.OE_BCEP","1",9,"Physics",942,5,19,"Physics",.,"C","1"
1942519,"C","PL.Q39.PWT6.OE_P","1",9,"Physics",942,5,19,"Physics",.,"B","0"
1942519,"C","PL.Q46.PDS13.OE_P","1",9,"Physics",942,5,19,"Physics",.,"A","0"
1942521,"E","PL.Q44.PED11.OE_P","1",9,"Physics",942,5,21,"Physics",.,"B","0"
1942521,"E","PL.Q12.BLS1.OE_B","1",9,"Physics",942,5,21,"Physics",.,"D","0"
1942521,"E","PL.Q43.PET10.OE_BCEP","1",9,"Physics",942,5,21,"Physics",.,"C","1"
1942521,"E","PL.Q47.PDT14.OE_P","1",9,"Physics",942,5,21,"Physics",.,"D","0"
1942521,"E","PL.Q42.PES9.OE_P","1",9,"Physics",942,5,21,"Physics",.,"C","0"
1942590,"D","PL.Q44.PED11.OE_P","1",9,"Physics",942,5,90,"Physics",.,"B","0"
1942590,"D","PL.Q12.BLS1.OE_B","1",9,"Physics",942,5,90,"Physics",.,"B","0"
1942590,"D","PL.Q43.PET10.OE_BCEP","1",9,"Physics",942,5,90,"Physics",.,"D","0"
1942590,"D","PL.Q40.PWD7.OE_P","1",9,"Physics",942,5,90,"Physics",.,"C","0"
1942590,"D","PL.Q47.PDT14.OE_P","1",9,"Physics",942,5,90,"Physics",.,"C","0"
1942591,"A","PL.Q44.PED11.OE_P","1",9,"Physics",942,5,91,"Physics",.,.,.
1942591,"A","PL.Q12.BLS1.OE_B","1",9,"Physics",942,5,91,"Physics",.,"A","1"
1942591,"A","PL.Q37.PMC4.OE_BCEP","1",9,"Physics",942,5,91,"Physics",.,.,.
1942591,"A","PL.Q43.PET10.OE_BCEP","1",9,"Physics",942,5,91,"Physics",.,"B","0"
1942593,"D","PL.Q44.PED11.OE_P","1",9,"Physics",942,5,93,"Physics",.,"A","0"
1942593,"D","PL.Q12.BLS1.OE_B","1",9,"Physics",942,5,93,"Physics",.,"D","0"
1942593,"D","PL.Q43.PET10.OE_BCEP","1",9,"Physics",942,5,93,"Physics",.,"B","0"
1942593,"D","PL.Q40.PWD7.OE_P","1",9,"Physics",942,5,93,"Physics",.,"D","0"
1942593,"D","PL.Q47.PDT14.OE_P","1",9,"Physics",942,5,93,"Physics",.,"B","0"
1942594,"D","PL.Q44.PED11.OE_P","1",9,"Physics",942,5,94,"Physics",.,"A","0"
1942594,"D","PL.Q12.BLS1.OE_B","1",9,"Physics",942,5,94,"Physics",.,"D","0"
1942594,"D","PL.Q43.PET10.OE_BCEP","1",9,"Physics",942,5,94,"Physics",.,"B","0"
1942594,"D","PL.Q40.PWD7.OE_P","1",9,"Physics",942,5,94,"Physics",.,"C","0"
1942594,"D","PL.Q47.PDT14.OE_P","1",9,"Physics",942,5,94,"Physics",.,"B","0"
1942595,"E","PL.Q44.PED11.OE_P","1",9,"Physics",942,5,95,"Physics",.,.,.
1942595,"E","PL.Q12.BLS1.OE_B","1",9,"Physics",942,5,95,"Physics",.,"B","0"
1942595,"E","PL.Q43.PET10.OE_BCEP","1",9,"Physics",942,5,95,"Physics",.,"C","1"
1942595,"E","PL.Q47.PDT14.OE_P","1",9,"Physics",942,5,95,"Physics",.,.,.
1942595,"E","PL.Q42.PES9.OE_P","1",9,"Physics",942,5,95,"Physics",.,.,.
1942596,"B","PL.Q44.PED11.OE_P","1",9,"Physics",942,5,96,"Physics",.,"B","0"
1942596,"B","PL.Q12.BLS1.OE_B","1",9,"Physics",942,5,96,"Physics",.,"D","0"
1942596,"B","PL.Q43.PET10.OE_BCEP","1",9,"Physics",942,5,96,"Physics",.,"A","0"
1942596,"B","PL.Q38.PWS5.OE_P","1",9,"Physics",942,5,96,"Physics",.,"B","1"
1942596,"B","PL.Q45.PEC12.OE_P","1",9,"Physics",942,5,96,"Physics",.,"C","1"
1944105,"B","PL.Q44.PED11.OE_P",.,9,"Physics",944,1,5,"Physics","I chose C because household appliances can only be transferred into sound, heat and mechanical energy. I cann't be transformed into chemical energy.","A","0"
1944105,"B","PL.Q44.PED11.OE_P",.,9,"Physics",944,1,5,"Physics",.,"A","0"
1944105,"B","PL.Q12.BLS1.OE_B",.,9,"Physics",944,1,5,"Physics",.,"A","1"
1944105,"B","PL.Q12.BLS1.OE_B",.,9,"Physics",944,1,5,"Physics","I chose A because such light have already exists and are used.","A","1"
1944105,"B","PL.Q43.PET10.OE_BCEP",.,9,"Physics",944,1,5,"Physics","I chose 18 becasue when food is eaten the food can be turned into an energy after eaten it.","C","1"
1944105,"B","PL.Q43.PET10.OE_BCEP",.,9,"Physics",944,1,5,"Physics",.,"C","1"
1944105,"B","PL.Q38.PWS5.OE_P",.,9,"Physics",944,1,5,"Physics","guessed","D","0"
1944105,"B","PL.Q38.PWS5.OE_P",.,9,"Physics",944,1,5,"Physics","I chose vibrational energy because vibration does not have waves it only vibrates.","D","0"
1944105,"B","PL.Q45.PEC12.OE_P",.,9,"Physics",944,1,5,"Physics","because it goes all around","C","1"
1944105,"B","PL.Q45.PEC12.OE_P",.,9,"Physics",944,1,5,"Physics","I chose C because the total energy will remain the same in the surroundings.","C","1"
1944124,"D","PL.Q44.PED11.OE_P","1",9,"Physics",944,1,24,"Physics",.,"B","0"
1944124,"D","PL.Q12.BLS1.OE_B","1",9,"Physics",944,1,24,"Physics",.,"C","0"
1944124,"D","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,1,24,"Physics",.,"B","0"
1944124,"D","PL.Q40.PWD7.OE_P","1",9,"Physics",944,1,24,"Physics",.,"D","0"
1944124,"D","PL.Q47.PDT14.OE_P","1",9,"Physics",944,1,24,"Physics","THe light will make the metal get hot.","D","0"
1944125,"C","PL.Q44.PED11.OE_P","1",9,"Physics",944,1,25,"Physics","On question #10, I choose letter C becasue lights are possible to build, but this student needs other materials to light the bulb such as solar cells.","C","0"
1944125,"C","PL.Q12.BLS1.OE_B","1",9,"Physics",944,1,25,"Physics",.,.,.
1944125,"C","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,1,25,"Physics","I don't know how to explain my answer but an electric fan can convert to heat from electricity.","A","0"
1944125,"C","PL.Q39.PWT6.OE_P","1",9,"Physics",944,1,25,"Physics","For question #8, I choose letter D because if the ocean buoy isn't moving across by passing waves then the gravitational waves moving up and down is greater than the wave energy.","D","0"
1944125,"C","PL.Q46.PDS13.OE_P","1",9,"Physics",944,1,25,"Physics","I guessed on question 9.","B","1"
1944126,"E","PL.Q44.PED11.OE_P","1",9,"Physics",944,1,26,"Physics",.,"A","0"
1944126,"E","PL.Q12.BLS1.OE_B","1",9,"Physics",944,1,26,"Physics","She gets energy by the ground since its uphill she aint gettin to much energy","D","0"
1944126,"E","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,1,26,"Physics",.,"D","0"
1944126,"E","PL.Q47.PDT14.OE_P","1",9,"Physics",944,1,26,"Physics",.,"B","0"
1944126,"E","PL.Q42.PES9.OE_P","1",9,"Physics",944,1,26,"Physics",.,"D","0"
1944128,"D","PL.Q44.PED11.OE_P","1",9,"Physics",944,1,28,"Physics",.,"C","0"
1944128,"D","PL.Q12.BLS1.OE_B","1",9,"Physics",944,1,28,"Physics","Keisha uses the food she ate throughout her day to make energy to push her bike up the hill.","A","1"
1944128,"D","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,1,28,"Physics","Obviously the fan makes heat energy even throug the air isn't hot, sound energy b/c the fan makes noices and mechanical enegy b/c I think the fan used both kinetic and potential energy.","C","1"
1944128,"D","PL.Q40.PWD7.OE_P","1",9,"Physics",944,1,28,"Physics","The energy from the plane waves eventually ran out and disappeared.","A","0"
1944128,"D","PL.Q47.PDT14.OE_P","1",9,"Physics",944,1,28,"Physics",.,"B","0"
1944139,"A","PL.Q44.PED11.OE_P","1",9,"Physics",944,1,39,"Physics","The student can you use different material other than copper wire to make 100% electricity.","B","0"
1944139,"A","PL.Q12.BLS1.OE_B","1",9,"Physics",944,1,39,"Physics","You need food to work your body.","A","1"
1944139,"A","PL.Q37.PMC4.OE_BCEP","1",9,"Physics",944,1,39,"Physics","The ball increases frist then decreases I know this because when you put the ball on the curve it goes fast and then rapidly slows down.",.,.
1944139,"A","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,1,39,"Physics","heat energy, sound energy, and mechanical energy because you need mechanical materials to make a fan work, sound helps make the air flow, and heat make the fan keep working.","C","1"
1944314,"B","PL.Q44.PED11.OE_P","1",9,"Physics",944,3,14,"Physics","10. It's possible if he uses carbon nanotube and not copper wire because you have a visible light that only you can see.","B","0"
1944314,"B","PL.Q12.BLS1.OE_B","1",9,"Physics",944,3,14,"Physics","11. I chose D because you have multiple energy's when using electricity.","C","0"
1944314,"B","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,3,14,"Physics","18. She gets it from the gravitational pull on the ground.","D","0"
1944314,"B","PL.Q38.PWS5.OE_P","1",9,"Physics",944,3,14,"Physics","8. Heat energy does not have wave characteristics because it is made up of little particles and transformed by little particles bouncing into eachother.","B","1"
1944314,"B","PL.Q45.PEC12.OE_P","1",9,"Physics",944,3,14,"Physics","9. The total amount of energy is greater because there is already a lot of energy in the room.","A","0"
1944319,"E","PL.Q44.PED11.OE_P","1",9,"Physics",944,3,19,"Physics",.,"B","0"
1944319,"E","PL.Q12.BLS1.OE_B","1",9,"Physics",944,3,19,"Physics","fodd is a enegy souces for humans","A","1"
1944319,"E","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,3,19,"Physics",.,"C","1"
1944319,"E","PL.Q47.PDT14.OE_P","1",9,"Physics",944,3,19,"Physics","the energy is heated up on the metal","D","0"
1944319,"E","PL.Q42.PES9.OE_P","1",9,"Physics",944,3,19,"Physics","when the oppisites are together they have more potential enegy","A","1"
1944322,"E","PL.Q44.PED11.OE_P","1",9,"Physics",944,3,22,"Physics","I choose the answer A because light is always in use.","A","0"
1944322,"E","PL.Q12.BLS1.OE_B","1",9,"Physics",944,3,22,"Physics","I choose B because Keisha has already done exercise and is""fit"" to push her bike up.","B","0"
1944322,"E","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,3,22,"Physics","I choose A becasue the electric fan transfers to heat energy.","A","0"
1944322,"E","PL.Q47.PDT14.OE_P","1",9,"Physics",944,3,22,"Physics","I choose the answer C because the light energy transfers to the chemical enegy.","C","0"
1944322,"E","PL.Q42.PES9.OE_P","1",9,"Physics",944,3,22,"Physics","I choose the answer D because the two negaives and positives contrast each other.","D","0"
1944323,"D","PL.Q44.PED11.OE_P","1",9,"Physics",944,3,23,"Physics","I think there is this light already isn't it a radio wave?","A","0"
1944323,"D","PL.Q12.BLS1.OE_B","1",9,"Physics",944,3,23,"Physics",.,"A","1"
1944323,"D","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,3,23,"Physics","you can make all of those energys with house hold appliances.","D","0"
1944323,"D","PL.Q40.PWD7.OE_P","1",9,"Physics",944,3,23,"Physics","I chose b because the waves will end up hitting the land and they'll go away.","B","1"
1944323,"D","PL.Q47.PDT14.OE_P","1",9,"Physics",944,3,23,"Physics","I guessed","B","0"
1944326,"B","PL.Q44.PED11.OE_P","1",9,"Physics",944,3,26,"Physics","I chose B because light could be created by any type of energy not only carbon","B","0"
1944326,"B","PL.Q12.BLS1.OE_B","1",9,"Physics",944,3,26,"Physics","I chose A because food gives us energy when we cut it because it goes to our blood.","A","1"
1944326,"B","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,3,26,"Physics","I chose C because an electric fan creats heat and sound and also includes mechanicle.","C","1"
1944326,"B","PL.Q38.PWS5.OE_P","1",9,"Physics",944,3,26,"Physics","Heat energy does not have any wave characteristics because heat is only a type of energy.",.,.
1944326,"B","PL.Q45.PEC12.OE_P","1",9,"Physics",944,3,26,"Physics","I chose C because only the electricity from the light bulb change and the energy surrounding it stays the same because its not in a current.","C","1"
1944328,"C","PL.Q44.PED11.OE_P","1",9,"Physics",944,3,28,"Physics","It would have to be able to be use again as energy because it is a lot","C","0"
1944328,"C","PL.Q12.BLS1.OE_B","1",9,"Physics",944,3,28,"Physics","Since the bicycle has wheels it helps her","D","0"
1944328,"C","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,3,28,"Physics","It does all those things at once and you don't even know","D","0"
1944328,"C","PL.Q39.PWT6.OE_P","1",9,"Physics",944,3,28,"Physics","It does not move across because the particles of the sea do not change.","A","1"
1944328,"C","PL.Q46.PDS13.OE_P","1",9,"Physics",944,3,28,"Physics","They have more kinetic energy because they need it for it to work","B","1"
1944333,"E","PL.Q44.PED11.OE_P","1",9,"Physics",944,3,33,"Physics","I chose letter A for my answer because light already exist with electricity.","A","0"
1944333,"E","PL.Q12.BLS1.OE_B","1",9,"Physics",944,3,33,"Physics",.,"D","0"
1944333,"E","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,3,33,"Physics",.,"B","0"
1944333,"E","PL.Q47.PDT14.OE_P","1",9,"Physics",944,3,33,"Physics","I chose letter A for my answer because some of the light that reflects goes into other part of anywhere.","A","1"
1944333,"E","PL.Q42.PES9.OE_P","1",9,"Physics",944,3,33,"Physics","I chose letter B for my answer because you can see that in figure 1 they go from together to seperating.","B","0"
1944340,"A","PL.Q44.PED11.OE_P","1",9,"Physics",944,3,40,"Physics","It will uses the electricity again as recycled enegy.","C","0"
1944340,"A","PL.Q12.BLS1.OE_B","1",9,"Physics",944,3,40,"Physics","Food because enegy.","A","1"
1944340,"A","PL.Q37.PMC4.OE_BCEP","1",9,"Physics",944,3,40,"Physics","the energy decreased because kinetic energy is hitting the ball every time it turns so eventually it will stop.",.,.
1944340,"A","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,3,40,"Physics","It is mechanically used, makes noise, and uses heat energy.","C","1"
1944501,"B","PL.Q44.PED11.OE_P","1",9,"Physics",944,5,1,"Honors Physics","I think they are possible since the solar cells would help convert electricity","C","0"
1944501,"B","PL.Q12.BLS1.OE_B","1",9,"Physics",944,5,1,"Honors Physics","She gets energy from food, since that's what gives you energy, when you have no energy","A","1"
1944501,"B","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,5,1,"Honors Physics","I picked C cause I know it uses sound energy, while it also uses heat energy and it uses mechanical energy","C","1"
1944501,"B","PL.Q38.PWS5.OE_P","1",9,"Physics",944,5,1,"Honors Physics","Vibration energy does not have a characteristics since its same as sound energy","D","0"
1944501,"B","PL.Q45.PEC12.OE_P","1",9,"Physics",944,5,1,"Honors Physics","The total amount of energy is greater than the input energy from the electrical outlet since the other items combined would have more energy than one","A","0"
1944502,"B","PL.Q44.PED11.OE_P","1",9,"Physics",944,5,2,"Honors Physics","10. Such light bulbs are possible because some light bulbs are close to using the 100% electricity they were supposed to use but they don't make (oc: illegible word) the right material.","B","0"
1944502,"B","PL.Q12.BLS1.OE_B","1",9,"Physics",944,5,2,"Honors Physics","18. She got the energy from eating food because the digestive system will break down the food and make it energy.","B","0"
1944502,"B","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,5,2,"Honors Physics","11. It creates heat energy by cooling down a house. It creates sound energy mechanical energy because of the propellers.","C","1"
1944502,"B","PL.Q38.PWS5.OE_P","1",9,"Physics",944,5,2,"Honors Physics","8. Heat energy does not have wave characteristics because it is not measured in waves sound and vibrational energy.","B","1"
1944502,"B","PL.Q45.PEC12.OE_P","1",9,"Physics",944,5,2,"Honors Physics","9. It is greater because the energy in the bulb which is electromagnetic and the other objects that have kinetic energy were to be combined it'd cause a greater energy than that.","A","0"
1944513,"A","PL.Q44.PED11.OE_P","1",9,"Physics",944,5,13,"Honors Physics","I choice b because it is possible to develop a light that uses 100% electricty just know what kind of materials it use.","B","0"
1944513,"A","PL.Q12.BLS1.OE_B","1",9,"Physics",944,5,13,"Honors Physics","I chose b because cells get energy provided by food, it gives us energy.","A","1"
1944513,"A","PL.Q37.PMC4.OE_BCEP","1",9,"Physics",944,5,13,"Honors Physics","I chose b because it does increase when moving but then reach a part when it starts to decrease.",.,.
1944513,"A","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,5,13,"Honors Physics","I choice b because converting electricity into heat and sound energy does happen when using a electric fan.","B","0"
1944514,"D","PL.Q44.PED11.OE_P","1",9,"Physics",944,5,14,"Honors Physics","Every light is different","C","0"
1944514,"D","PL.Q12.BLS1.OE_B","1",9,"Physics",944,5,14,"Honors Physics","The ground is helping him push","C","0"
1944514,"D","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,5,14,"Honors Physics","Because a fan in mechanical and as is used more is creats heat and it maks sound when it moves","C","1"
1944514,"D","PL.Q40.PWD7.OE_P","1",9,"Physics",944,5,14,"Honors Physics","As it has energy it ends up losing it","C","0"
1944514,"D","PL.Q47.PDT14.OE_P","1",9,"Physics",944,5,14,"Honors Physics","As it gets light energy it also gets heat","D","0"
1944515,"A","PL.Q44.PED11.OE_P","1",9,"Physics",944,5,15,"Honors Physics","solar cells are powered/used when the sun is present and many people use solar powered energy, so it could be possible to light a bulb using solar cells to create electricity.","C","0"
1944515,"A","PL.Q12.BLS1.OE_B","1",9,"Physics",944,5,15,"Honors Physics","b/c carbohydrates provide energy for your body.","A","1"
1944515,"A","PL.Q37.PMC4.OE_BCEP","1",9,"Physics",944,5,15,"Honors Physics","I chose this answer because when the ball is at the highest point then released the kinetic energy is also very high, but the ball starts loosing it's kinetic energy as it moves back and forth, causing it to decrease.",.,.
1944515,"A","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,5,15,"Honors Physics","An electric fan uses a lot of tools to power it = mechanical energy, plus it produces cooling = heat energy, and sound is produced.","C","1"
1944516,"E","PL.Q44.PED11.OE_P","1",9,"Physics",944,5,16,"Honors Physics","It already exists because it is how we illuminate things","A","0"
1944516,"E","PL.Q12.BLS1.OE_B","1",9,"Physics",944,5,16,"Honors Physics","A because exercise, the ground, and the bicycle would not give you any energy","A","1"
1944516,"E","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,5,16,"Honors Physics","C because when spinning the fan produces sound. Mechanical is produced by the spinning and heat comes from the fan working or being on","C","1"
1944516,"E","PL.Q47.PDT14.OE_P","1",9,"Physics",944,5,16,"Honors Physics","It would be B because you would be converting all of the energy. Since the energy is not doing anything it would be potential photoelectrons","D","0"
1944516,"E","PL.Q42.PES9.OE_P","1",9,"Physics",944,5,16,"Honors Physics","Since the electron and prtron in figure 1 have saperated the electrical potential energy would then increase","A","1"
1944517,"C","PL.Q44.PED11.OE_P","1",9,"Physics",944,5,17,"Honors Physics","You can't ever use up 100% of it because some gets lost in the turning on/off process","D","1"
1944517,"C","PL.Q12.BLS1.OE_B","1",9,"Physics",944,5,17,"Honors Physics","The food she ate is giving her body the energy she needs to push the bicycle up hill","A","1"
1944517,"C","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,5,17,"Honors Physics","Mechanical - the fan moves, sound - most fans make noise, heat - fans reduce heat","C","1"
1944517,"C","PL.Q39.PWT6.OE_P","1",9,"Physics",944,5,17,"Honors Physics","For the buoy not to move it must have energy of the wave","D","0"
1944517,"C","PL.Q46.PDS13.OE_P","1",9,"Physics",944,5,17,"Honors Physics","I really just guessed I didnt understand - sorry","A","0"
1944518,"C","PL.Q44.PED11.OE_P","1",9,"Physics",944,5,18,"Honors Physics","I chose B on 10 because different materials transfer different amounts of electricity","B","0"
1944518,"C","PL.Q12.BLS1.OE_B","1",9,"Physics",944,5,18,"Honors Physics","For 18 I chose A because the food she ate gave her energy to do things.","A","1"
1944518,"C","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,5,18,"Honors Physics","I chose C on 11 because a fan makes win, and the energy used to turn the blades is mechanical and fans make sound while on","C","1"
1944518,"C","PL.Q39.PWT6.OE_P","1",9,"Physics",944,5,18,"Honors Physics","I chose Answer B on 8 because the wave is going forward, so particles are moving forward, until they get pulled back by another wave","B","0"
1944518,"C","PL.Q46.PDS13.OE_P","1",9,"Physics",944,5,18,"Honors Physics","I chose answer A on 9 because I think photoelectrons are some type of liquid","A","0"
1944520,"A","PL.Q44.PED11.OE_P","1",9,"Physics",944,5,20,"Honors Physics","D is an answer because you can't use 100% because in batteries it stores some electricity left, also electricity is  all the time.","D","1"
1944520,"A","PL.Q12.BLS1.OE_B","1",9,"Physics",944,5,20,"Honors Physics","Carbohydrates in food is what gives the energy cell energy to move around.","A","1"
1944520,"A","PL.Q37.PMC4.OE_BCEP","1",9,"Physics",944,5,20,"Honors Physics","I choose B because as soon as you let the ball go it rolls to the end and back slowly decreasing little by little.",.,.
1944520,"A","PL.Q43.PET10.OE_BCEP","1",9,"Physics",944,5,20,"Honors Physics","It can only make heat energy by it being on, sound energy with the noise it makes, and the chemical by it doing and turning all the way around.","C","1"
1944521,"A","PL.Q44.PED11.OE_P","1",9,"Physics",944,5,21,"Honors Physics","Depending on the battery, all lights can produce 100% of their electricity.","A","0"
1944521,"A","PL.Q12.BLS1.OE_B","1",9,"Physics",944,5,21,"Honors Physics","The energy of her food is turned into potential energy she can use when pushing her bike.","A","1"
1944521,"A","PL.Q37.PMC4.OE_BCEP","1",9,"Physics",944,5,21,"Honors Physics","The energy starts to decrease because there is no extra force being added onto the ball.",.,.
